,title,address,price,price_per_sqm,rooms,sqm
4018,Apartament de lux cu 3 camere in cartierul Andrei Muresanu,"Andrei Muresanu, Cluj-Napoca, Cluj",410000,5256,3,78
4844,"Comision 0% Apartament 3 camere,Centru","Centru, Cluj-Napoca, Cluj",410000,3868,3,106
4764,Apartament finisat in zona Centrala,"Centru, Cluj-Napoca, Cluj",410000,3796,3,108
4578,Apartament istoric cu 3 camere de vanzare in zona centrala,"Gruia, Cluj-Napoca, Cluj",410000,3727,3,110
5320,Apartament 3 Camere 110mp Centru Cladire Monument Istoric,"Strada Horea, Centru, Cluj-Napoca, Cluj",410000,3727,3,110
4611,Penthouse exclusivist Buna Ziua,"Strada Nicolae Draganu, Buna Ziua, Cluj-Napoca, Cluj",409000,2673,4,153
1958,"Apartament 4 camere, ultracentral, 115 mp, finisat, zona Piata...","Strada Matei Corvin, Centru, Cluj-Napoca, Cluj",407000,3539,4,115
1782,Loft de Vanzare Ultrafinisat in Centru cu Panorama,"Marasti, Cluj-Napoca, Cluj",400000,4348,3,92
2133,Apartament superb cu 3 camere zona Centrala !,"Marasti, Cluj-Napoca, Cluj",400000,4255,3,94
513,"Apartament 5 camere de vanzare in Centru, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",400000,3021,5,132.4
9131,"Vanzare apartament cu 4 camere, cladire istorica, zona ultracentrala!","Centru, Cluj-Napoca, Cluj",400000,2963,4,135
6532,"3 apartamente 170 mp+ 3 parcari ,Horea zona Facultatea de Litere","Gruia, Cluj-Napoca, Cluj",400000,2500,5,160
7535,Apartament confort lux Central Park Residence,"Plopilor, Cluj-Napoca, Cluj",399999,3540,3,113
7204,"Penthouse cu Terasa si Priveliste 360⁰, langa Piata Cipariu, Centru!","Andrei Muresanu, Cluj-Napoca, Cluj",399000,3990,3,100
2964,Penthouse 131 mp|terase 70mp|2parcari|pivnita|panorama|Wings|Zorilor,"Strada Sergiu Celibidache, Manastur, Cluj-Napoca, Cluj",399000,3046,4,131
8740,"Apartament Ultracentral, 4 camere, tavan inalt, zona Piata Mihai...","Piata Mihai Viteazul, Centru, Cluj-Napoca, Cluj",399000,3046,4,131
5440,"Apartament 6 camere de vanzare in Manastur, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",399000,2733,6,146
3010,"Apartament in bloc nou, 4 camere, de vânzare, în Buna Ziua","Aleea Zaharia Stancu, Buna Ziua, Cluj-Napoca, Cluj",399000,2067,4,193
3610,Penthouse cu priveliste deosebita.,"Aleea Zaharia Stancu, Buna Ziua, Cluj-Napoca, Cluj",399000,2067,4,193
9057,Apartament 4 camere în clădire istorică poziție ultracentrală,"Centru, Cluj-Napoca, Cluj",398900,3116,4,128
7889,"apartament ULTRAFINISAT- cartierul Buna Ziua, Cluj-Napoca","Buna Ziua, Cluj-Napoca, Cluj",397000,4411,3,90
1588,"Apartament de 4 camere pe 2 nivele, 3 bai, 115mp, garaj, Complex Wings","Strada Sergiu Celibidache, Europa, Cluj-Napoca, Cluj",395800,3442,4,115
