,title,address,price,price_per_sqm,rooms,sqm
4750,"Inchiriez apartament 2 camere, Baneasa","Damaroaia, Sectorul 1, Bucuresti",402.41,11.18,2,36
8819,"RAMURI TEI - KAUFLAND, GARSONIERA MODERNA, DECOMANDATA,!","Strada Zambilelor, Tei, Sectorul 2, Bucuresti",380,11.18,1,34
573,Garsoniera/Camera zona Grozavesti-Regie,"Militari, Sectorul 6, Bucuresti",201.21,11.18,1,18
1045,Direct proprietar închiriere garsoniera apărătorii patriei,"Berceni, Sectorul 4, Bucuresti",201.21,11.18,2,18
1814,Garsoniera D-na Ghica - Baicului 1000 lei/luna,"Cismigiu, Sectorul 1, Bucuresti",201.21,11.18,1,18
7595,Inchiriez garsoniera aproape de metrou Aparatorii Patriei,"Aparatorii Patriei, Sectorul 4, Bucuresti",201.21,11.18,1,18
6101,3 Camere | Cotroceni | Centrala | 2 Bai | AC | 6 Minute Metrou,"Strada Doctor Louis Pasteur, Cotroceni, Sectorul 5, Bucuresti",1050,11.17,3,94
8043,Inchiriere apartament renovat 94mp 3 camere si boxe Cotroceni metrou,"Cotroceni, Sectorul 5, Bucuresti",1050,11.17,3,94
8062,Inchiriere apartament,"Rahova, Sectorul 5, Bucuresti",1050,11.17,3,94
1450,2 Camere - Aviatiei - Complex NOU | Parcare,"Strada Avionului, Aviatiei, Sectorul 1, Bucuresti",670,11.17,2,60
562,Apartament in Aviatiei (direct proprietar),"Aviatiei, Sectorul 1, Bucuresti",625,11.16,2,56
1172,Inchiriez apartament doua camere Park Lake Liviu Rebreanu IOR Titan,"Titan, Sectorul 3, Bucuresti",625,11.16,2,56
2094,Garsoniera noua mobilata complet | Drumul Taberei- Auchan,"Strada Valea Calugareasca, Drumul Taberei, Sectorul 6, Bucuresti",390,11.14,1,35
4927,Garsoniera de inchiriat Aqua City Giulesti (Sector 6),"Militari, Sectorul 6, Bucuresti",390,11.14,1,35
512,Floreasca Residence 2 camere Lux,"Floreasca, Sectorul 2, Bucuresti",835,11.13,2,75
2382,|2 Camere Luxuria Domenii-Premium 62 Mp-Metrou 1 Mai-Grivita Parcare|,"1 Mai, Sectorul 1, Bucuresti",700,11.13,2,62.89
2826,2 Camere Luxuria Domenii Premium 62 Mp Metrou 1 Mai Grivita Parcare,"1 Mai, Sectorul 1, Bucuresti",700,11.13,2,62.89
4884,"Apartament nou, 2 camere, complet mobilat, Central Address Residence","Rahova, Sectorul 5, Bucuresti",590,11.13,2,53
6399,Piata Unirii-Alba Iulia | 3 camere | modern | 2 bai,"Centrul Civic, Sectorul 3, Bucuresti",890,11.12,3,80
3277,Unirii | Union Plazza | 4 Camere | Centrala | Parcare,"Bulevardul Ion C. Bratianu, Centrul Civic, Sectorul 3, Bucuresti",1300,11.11,4,117
5997,4 Camere | Union Plaza Unirii | Centrala | Parcare| 2 Bai | AC| Balcon,"Strada Anton Pann, Centrul Civic, Sectorul 3, Bucuresti",1300,11.11,4,117
