,title,address,price,price_per_sqm,rooms,sqm
169,"Apartament 3 camere, 69 mp, Soarelui","Aleea Martir Nagy Eugen, Zona Soarelui, Timisoara, Timis",380,5.51,3,69
290,Închiriez apartament 3 camere.,"Tipografilor, Timisoara, Timis",380,5.59,3,68
90,"Apartament de 3 camere, zona Bălcescu, nemobilat, 67 mp.","Strada Protopop George Dragomir, Elisabetin, Timisoara, Timis",380,5.67,3,67
148,"Apartament 3 camere, 65 mp, Olimpia-Stadion","Bulevardul General Ion Dragalina, Iosefin, Timisoara, Timis",380,5.85,3,65
400,"Apartament cu 3 camere, 65 mp, semidecomandat, zona Olimpia-Stadion","Cetate, Timisoara, Timis",380,5.85,3,65
547,"Apartament cu 2 camere, decomandat, zona Iulius Mall","Circumvalatiunii, Timisoara, Timis",380,6.33,2,60
1033,Apartament cu 3 camere si centrala proprie Braytim,"Cetate, Timisoara, Timis",380,6.33,3,60
1110,"Apartament 3 camere, Decomandat, Complex Studentesc","Campus Universitar, Timisoara, Timis",380,6.33,3,60
1192,"Apartament cu 3 camere decomandat, in zona Lipovei","Lipovei / Calea Sever Bocu, Timisoara, Timis",380,6.33,3,60
529,Proprietar - inchiriez apartament 2 camere in zona Badea Cartan,"Cetate, Timisoara, Timis",380,6.55,2,58
637,Apartament spatios cu 3 camere | Aradului | Decathlon,"Strada Horia Hulubei, Timisoara, Timis",380,6.67,3,57
166,"Apartament 2 camere, 56mp, zona Baba-Dochia","Bulevardul General Ion Dragalina, Iosefin, Timisoara, Timis",380,6.79,2,56
351,"Apartament 2 camere, cu centrala - Calea Circumvalatiunii","Strada Timis, Circumvalatiunii, Timisoara, Timis",380,6.79,2,56
431,"Apartament cu 2 camere, decomandat, in zona Baba Dochia","Fabric, Timisoara, Timis",380,6.79,2,56
641,"Apartament 2 camere , centrala proprie , zona Centrala","Blascovici, Timisoara, Timis",380,6.79,2,56
13,"Apartament cu 2 camere, Pet Friendly, in zona Braytim","Fratelia, Timisoara, Timis",380,6.91,2,55
322,CM481 Torontalului | 2 camere | DECOMANDAT,"Bucovina, Timisoara, Timis",380,6.91,2,55
521,Apartament 2 camere ultracentral de inchiriat,"Cetate, Timisoara, Timis",380,6.91,2,55
1202,"Apartament cu doua camere, in zona Take Ionescu","Cetate, Timisoara, Timis",380,6.91,2,55
349,Ocupabil imediat - Iulius Mall - 2 camere decomandate,"Aleea Ionel Perlea, Circumvalatiunii, Timisoara, Timis",380,7.04,2,54
373,Apartament 2 Camere | De Inchiriat | Torontalului,"Araduluri Est, Timisoara, Timis",380,7.04,2,54
1129,"Apartament 2 camere, centrala proprie, zona complex, Olimpia Stadion.","Cetate, Timisoara, Timis",380,7.17,2,53
77,"Apartament de 2 camere, zona Circumvalatiunii, mobilat, 50mp","Calea Bogdanestilor, Circumvalatiunii, Timisoara, Timis",380,7.6,2,50
571,CM361 Apartament 2 camere | ARADULUI,"Araduluri Est, Timisoara, Timis",380,7.6,2,50
868,Apartament deosebit cu 2 camere | Pet friendly | Complexul Studentesc,"Bulevardul Eroilor de La Tisa, Stadion, Timisoara, Timis",380,7.6,2,50
906,"Apartament cu 2 camere,open space,zona Braytim","Cetate, Timisoara, Timis",380,7.6,2,50
920,"Apartament cu 3 camere, semi-decomandat, zona Sagului","Steaua, Timisoara, Timis",380,7.6,3,50
1009,"Apartament cu 2 camere in zona Complexului, centrala termica","Campus Universitar, Timisoara, Timis",380,7.6,2,50
1119,Apartament modern cu centrala langa Medicina,"Cetate, Timisoara, Timis",380,7.6,2,50
1152,Proprietar Inchiriez apartament 2 camere,"Cetate, Timisoara, Timis",380,7.6,2,50
456,Apartament 1 Camere | De Inchiriat | LUX | Ateneo |,"Aradului West, Timisoara, Timis",380,10.27,1,37
457,"Apartament de lux tip studio, zona Torontalului, in Complex Ateneo","Circumvalatiunii, Timisoara, Timis",380,10.27,1,37
497,CM469 Apartament 2 camere | Spitalul Judetean,"Zona Soarelui, Timisoara, Timis",380,10.27,2,37
511,Apartament 2 Camere | Zona Spitalul Judetean | Parter,"Calea Girocului, Timisoara, Timis",380,10.27,2,37
515,"2 camere Județean, proprietar","Cetate, Timisoara, Timis",380,10.27,2,37
522,Inchiriez apartament cu 2 camere decomandat,"Cetate, Timisoara, Timis",382.29,7.65,2,50
880,"Apartament cu 3 camere in zona Gheorghe Lazar, decomandat","Circumvalatiunii, Timisoara, Timis",385,5.75,3,67
506,"Apartament 3 camere, PRIMA ÎNCHIRIERE, zona Spitalul Județean","Strada Martir Marius Ciopec, Calea Girocului, Timisoara, Timis",385,7,3,55
413,Apartament cu 3 camere la prima inchiriere.,"Zona Timisoara Sud, Timisoara, Timis",385,7.26,3,53
564,"PROPRIETAR, inchiriez apartament 3 cam. zona Judetean","Cetate, Timisoara, Timis",385,7.26,3,53
104,Apartament 3 camere + centrala proprie I ETAJ 1 - Zona Olimpia-Stadion,"Strada Surorile Martir Caceu, Stadion, Timisoara, Timis",390,5.57,3,70
233,"AV395 Apartament 3 camere, et.3, Freidorf","Freidorf, Timisoara, Timis",390,5.57,3,70
773,Apartament 2 Camere | De Inchiriat | Bloc NOU | Zona Lipovei,"Lipovei / Calea Sever Bocu, Timisoara, Timis",390,6,2,65
1092,"Apartament amenajat Lux, 2 camere, zona Stadion, etaj intermediar","Cetate, Timisoara, Timis",390,6.84,2,57
1093,"Apartament, 2 camere , Gheorghe Lazar ,foarte aproape de centru.","Circumvalatiunii, Timisoara, Timis",390,6.84,2,57
847,"SX125, Dumbravita, Mobilat Utilat","Araduluri Est, Timisoara, Timis",390,6.96,2,56
188,Apartament Deosebit cu 2 Camere | Braytim,"Strada Margaretelor, Ciarda Rosie, Timisoara, Timis",390,7.22,2,54
405,"Proprietar, inchiriez apartament 2 camere, prima inchiriere – Braytim","Cetate, Timisoara, Timis",390,7.22,2,54
21,Inchiriez ap.2 camere,"Dambovita, Timisoara, Timis",390,7.36,2,53
153,"Apartament de 2 camere, modern, zona Braytim","Strada Alexandru Rogojan, Zona Timisoara Sud, Timisoara, Timis",390,7.8,2,50
