,title,address,price,price_per_sqm,rooms,sqm
9979,"Dorobanti Capitale , strada Berna colt cu Roma","Damaroaia, Sectorul 1, Bucuresti",380000,5000,3,76
11744,"Central Park - Stefan cel Mare, vedere Parcul Circului, cu loc parcare","Strada Dinu Vintila, Tei, Sectorul 2, Bucuresti",320000,5000,3,64
10897,Apartament 3 camere 1 Mai Sandu Aldea,"Strada Constantin Sandu-Aldea, Domenii, Sectorul 1, Bucuresti",519000,4990,3,104
14441,Apartament 3 camere| Lux| Lascar Catargiu | Zona linistita,"Strada Gheorghe Manu, Victoriei, Sectorul 1, Bucuresti",310000,4984,3,62.2
4957,Dorobanti-Aviatorilor-Primaverii,"Primaverii, Sectorul 1, Bucuresti",495000,4950,2,100
14440,Apartament 3 camere| Investitie | Lascar Catargiu | Victoriei - Romana,"Strada Gheorghe Manu, Victoriei, Sectorul 1, Bucuresti",420000,4941,3,85
12959,"Apartament Lux, 2 camere, 47,6 mp, terasa 56 mp, Aviatiei","Strada Gara Herastrau, Pipera, Sectorul 2, Bucuresti",235000,4937,2,47.6
8388,Vanzare Apartament 2 camere One Herastrau Plaza,"Damaroaia, Sectorul 1, Bucuresti",232000,4936,2,47
9642,Apartament 3 camere | Capitale Dorobanti Victoriei | Garaj | Boxa,"Dorobanti, Sectorul 1, Bucuresti",379999,4935,3,77
6365,Kiseleff Apartament 4 Cam 150m Oportunitate,"Aviatorilor, Sectorul 1, Bucuresti",740000,4933,4,150
12634,3 camere Aviatorilor | 4 minute pana la Metrou,"Aviatorilor, Sectorul 1, Bucuresti",349999,4930,3,71
15009,Apartament minunat de lux 3 camere I Ultracentral I Calea Victoriei,"Strada Gheorghe Manu, Victoriei, Sectorul 1, Bucuresti",309970,4920,3,63
6506,Apartament 2 camere in Vila,"Strada Lt. C-Dor Av. Banciulescu, Floreasca, Sectorul 2, Bucuresti",265000,4907,2,54
4139,OFERTA ! Apartament 3 camere ONE PENINSULA,"Strada Tarmului, Floreasca, Sectorul 1, Bucuresti",520000,4906,3,106
16973,"Apartament de vanzare ,4 camere , lux, zona Universitate","Centrul Istoric, Sectorul 3, Bucuresti",500000,4902,4,102
20067,COD E19116 - Penthouse-Duplex | Zona de NORD | Aviatiei,"Herastrau, Sectorul 1, Bucuresti",450000,4891,3,92
14713,"Aviatiei,penthouse2camere,lux,150mp,etajele 3 si 4+ terasa mansarada,l","Strada Ghetarilor, Herastrau, Sectorul 1, Bucuresti",449999,4891,2,92
19741,Unirii Fantani str. Justitiei 57 - la 700m de Metrou M1 si M2 langa A,"Strada Justitiei, Centrul Civic, Sectorul 4, Bucuresti",225000,4891,2,46
7775,Apartament 2 camere Herastrau,"Strada Daniel Danielopolu, Herastrau, Sectorul 1, Bucuresti",352000,4889,2,72
3881,Apartament mobilat de 4 camere in Quartier Gramont / Parcul Carol,"Filaret, Sectorul 4, Bucuresti",390000,4875,4,80
15797,Apartament mobilat de 4 camere in Quartier Gramont / Parcul Carol,"Strada Constantin Bosianu, Filaret, Sectorul 4, Bucuresti",390000,4875,4,80
19740,Unirii Fantani - str Justitiei 57- Smart home - Bloc nou - Apartamente,"Strada Justitiei, Centrul Civic, Sectorul 4, Bucuresti",219000,4867,2,45
18184,Penthouse | Laguna Residence |152 mp utili + 155mp terasa| Vedere Lac,"Intrarea Chefalului, Pipera, Sectorul 2, Bucuresti",740000,4865,3,152.12
12303,Penthouse | 230 mp terase | North Area Lake View | Herastrau |,"Aviatiei, Sectorul 1, Bucuresti",875000,4861,6,180
11765,"Aviatorilor,3camere,75mp,etaj2\/4,mob\/utilat,349999Euro","Strada Mr. Sontu Gheorghe, Aviatorilor, Sectorul 1, Bucuresti",349999,4861,3,72
13612,"Apartament 4 cam. Floreasca, curte proprie + 3 locuri de parcare","Floreasca, Sectorul 2, Bucuresti",729000,4854,4,150.17
16130,Penthouse 4 camere Herastrau-Satul Francez,"Francez, Sectorul 1, Bucuresti",1140000,4851,4,235
5619,Vanzare penthouse etajele 3+4 terasa mare Parcul Herastrau Caramfil,"Primaverii, Sectorul 1, Bucuresti",475000,4847,3,98
14445,Vanzare penthouse 2 camere etajele 3+4 terasa generoasa Herastrau,"Primaverii, Sectorul 1, Bucuresti",450000,4839,2,93
15389,De vanzare apartament premium cu 3 camere in Piata Unirii,"Piata Unirii, Centrul Civic, Sectorul 3, Bucuresti",420000,4828,3,87
16227,Apartament cu 3 camere de vanzare in zona Unirii,"Piata Unirii, Centrul Civic, Sectorul 3, Bucuresti",420000,4828,3,87
7105,Penthouse lux central Barbu Vacarescu,"Tei, Sectorul 2, Bucuresti",1255000,4808,5,261
6037,"Penthouse cu 3 camere, suprafata utila totala 329.62 mp ce include...","Soseaua Bucuresti Nord, Voluntari, Ilfov",758900,4803,3,158
