,title,address,price,price_per_sqm,rooms,sqm
36,Apartament 3 camere de inchiriat - 380 euro,"Lunca Cetatuii, Ciurea, Iasi",380.0,4.87,2,78.0
37,"Inchiriez apartament cu garaj, la casa","Cetate, Timisoara, Timis",1099.0,7.85,3,140.0
38,Studio - Prima Inchiriere - Nerva Traian | Unirii - Metrou 12 minute,"Nerva Traian, Sectorul 3, Bucuresti",499.0,12.47,1,40.0
39,APARTAMENT 2 CAMERE| IULIU MANIU| GORJULUI| SEMIDECOAMANDAT| MILITARI,"Militari, Sectorul 6, Bucuresti",350.0,6.73,2,52.0
40,"Vatra Luminoasa- Maior Coravu,garsoniera etaj 2, renovata/mobilata nou","Strada Maior Ion Coravu, Harjeu, Sectorul 2, Bucuresti",330.0,11.0,1,30.0
41,Studio Superb | Prima inchiriere | Zona Nerva Traian - Unirii - Metrou,"Cartierul Evreiesc, Sectorul 3, Bucuresti",499.0,12.47,1,40.0
42,De Inchiriat | Penthouse/Apartament exclusivist 3 camere+terasa | Ultr,"Eminescu, Sectorul 2, Bucuresti",4000.0,33.33,3,120.0
43,Ofer spre inchiriere apart 2 camere Novum Iuliu Maniu,"Militari, Sectorul 6, Bucuresti",600.0,10.0,2,60.0
44,Proprietar închiriez garsoniera,"Cetate, Timisoara, Timis",200.0,5.71,1,35.0
45,Închiriez apartament 3 camere Apollo Rezidence Apărătorii Patriei,"Berceni, Sectorul 4, Bucuresti",600.0,5.71,3,105.0
46,"Inchiriez Apartament 1 camera, cu centrala - Calea Buziasului","Cetate, Timisoara, Timis",250.0,8.33,1,30.0
47,Garsoniera | Gara de Nord | AC | Metrou | Mobilat/Utilat,"Strada Semicercului, Victoriei, Sectorul 1, Bucuresti",350.0,11.67,1,30.0
48,Copou Bellevue - Ap. cu 2 camere de inchiriat + gradina 70 mp +parcare,"Copou, Iasi, Iasi",500.0,10.0,2,50.0
49,Închiriez Apartament 2 camere,"Giroc, Timis",280.0,5.6,2,50.0
50,Ofer spre inchiriere apartament 2 camere,"Calea Sagului, Timisoara, Timis",350.0,8.75,2,40.0
51,Berceni - Aparatorii Patriei | Garsoniera | Pet Friendly | 7 min Metr,"Strada Turnu Magurele, Berceni, Sectorul 4, Bucuresti",260.0,8.39,1,31.0
52,"Apartament 2 Camere, 65mp, Ambrozie sector 3 - strada cu Parklake","Titan, Sectorul 3, Bucuresti",430.0,6.62,2,65.0
53,2 camere One Verdi Park Floreasca Barbu Vacarescu,"Strada Lacatusului, Tei, Sectorul 2, Bucuresti",1200.0,18.46,2,65.0
54,Garsoniera | Pacii - Militari | AC | Balcon | Centrala | Metrou,"Drumul Carului, Militari, Sectorul 6, Bucuresti",280.0,7.37,1,38.0
55,Garsoniera Blvd Al. Obregia -Mladinovici,"Berceni, Sectorul 4, Bucuresti",230.0,10.45,1,22.0
56,Decebal - Muncii | Studio | Modern | Metrou,"Strada Voronet, Decebal, Sectorul 3, Bucuresti",430.0,10.24,1,42.0
57,Gasoniera zona Spital Pantelimon [Armasul Marcu ],"Pantelimon, Sectorul 2, Bucuresti",200.0,8.0,1,25.0
58,"Închiriere apartament 3 camere Militari, aproape de metrou Lujerului","Militari, Sectorul 6, Bucuresti",425.0,6.34,3,67.0
59,"Ap 2 camere, 2 bai, garaj masina electrica","Strada Sanmedru, Tei, Sectorul 2, Bucuresti",650.0,10.0,2,65.0
60,"Inchiriere garsoniera sector 4, Str Turnu Magurele, Bucuresti","Berceni, Sectorul 4, Bucuresti",250.0,6.25,1,40.0
